ano,rodada,clube_mandante,clube_visitante,gols_mandante,gols_visitante,data,juiz,publico
2023,3,Coritiba,São Paulo,1,1,29/04/2023,Rafael Rodrigo Klein,25.210
2023,3,Fortaleza,Fluminense,4,2,29/04/2023,Raphael Claus,39.943
2023,3,Santos,América-MG,3,2,29/04/2023,Anderson Daronco,11.844
2023,3,Bragantino,Cruzeiro,0,3,29/04/2023,Braulio da Silva Machado,4.829
2023,3,Palmeiras,Corinthians,2,1,29/04/2023,Wilton Sampaio,41.457
2023,3,Atlético-MG,Athletico-PR,2,1,29/04/2023,Ramon Abatti,15.037
2023,3,Flamengo,Botafogo,2,3,30/04/2023,Edina Alves Batista,53.138
2023,3,Internacional,Goiás,1,0,30/04/2023,Rodrigo Jose Pereira de Lima,29.193
2023,3,Cuiabá,Grêmio,1,2,30/04/2023,Bruno Arleu de Araújo,21.385
2023,3,Vasco da Gama,Bahia,0,1,01/05/2023,Flavio Rodrigues de Souza,19.223
2023,4,Cruzeiro,Santos,2,1,06/05/2023,Bruno Arleu de Araújo,21.191
2023,4,Fluminense,Vasco da Gama,1,1,06/05/2023,Wilton Sampaio,39.850
2023,4,América-MG,Cuiabá,1,2,07/05/2023,Denis Ribeiro Serafim,5.228
2023,4,Bahia,Coritiba,3,1,07/05/2023,Bruno Mota Correia,37.936
2023,4,São Paulo,Internacional,2,0,07/05/2023,Braulio da Silva Machado,46.093
2023,4,Athletico-PR,Flamengo,2,1,07/05/2023,Raphael Claus,32.949
2023,4,Botafogo,Atlético-MG,2,0,07/05/2023,Flavio Rodrigues de Souza,18.218
2023,4,Grêmio,Bragantino,3,3,07/05/2023,Paulo Cesar Zanovelli,23.760
2023,4,Goiás,Palmeiras,0,5,07/05/2023,Wagner do Nascimento Magalhães,13.789
2023,4,Corinthians,Fortaleza,1,1,08/05/2023,Ramon Abatti,36.512
2023,5,Bragantino,América-MG,2,2,10/05/2023,Rafael Rodrigo Klein,2.909
2023,5,Internacional,Athletico-PR,0,2,10/05/2023,Bruno Arleu de Araújo,13.537
2023,5,Santos,Bahia,3,0,10/05/2023,Wagner do Nascimento Magalhães,7.262
2023,5,Cuiabá,Atlético-MG,0,4,10/05/2023,Wilton Sampaio,12.029
2023,5,Flamengo,Goiás,2,0,10/05/2023,Savio Pereira Sampaio,44.948
2023,5,Cruzeiro,Fluminense,0,2,10/05/2023,Flavio Rodrigues de Souza,51.846
2023,5,Palmeiras,Grêmio,4,1,10/05/2023,Braulio da Silva Machado,37.532
2023,5,Coritiba,Vasco da Gama,1,1,11/05/2023,Ramon Abatti,20.880
2023,5,Botafogo,Corinthians,3,0,11/05/2023,Anderson Daronco,22.388
2023,5,Fortaleza,São Paulo,0,0,11/05/2023,Paulo Cesar Zanovelli,37.775
2023,6,Bahia,Flamengo,2,3,13/05/2023,Paulo Cesar Zanovelli,48.502
2023,6,Palmeiras,Bragantino,1,1,13/05/2023,Savio Pereira Sampaio,39.488
2023,6,Fluminense,Cuiabá,2,0,13/05/2023,Edina Alves Batista,39.040
2023,6,Atlético-MG,Internacional,2,0,13/05/2023,Raphael Claus,36.080
2023,6,Vasco da Gama,Santos,0,1,14/05/2023,Rodrigo Jose Pereira de Lima,19.108
2023,6,Grêmio,Fortaleza,0,0,14/05/2023,Bruno Mota Correia,19.598
2023,6,Corinthians,São Paulo,1,1,14/05/2023,Bruno Arleu de Araújo,41.434
2023,6,Athletico-PR,Coritiba,3,2,14/05/2023,Flavio Rodrigues de Souza,31.252
2023,6,Goiás,Botafogo,2,1,14/05/2023,Rafael Rodrigo Klein,9.092
2023,6,América-MG,Cruzeiro,0,4,14/05/2023,Wilton Sampaio,4.295
2023,7,Bahia,Goiás,1,1,20/05/2023,Denis Ribeiro Serafim,32.519
2023,7,Coritiba,Atlético-MG,1,2,20/05/2023,Rodrigo Jose Pereira de Lima,20.047
2023,7,Bragantino,Athletico-PR,2,0,20/05/2023,Felipe Fernandes,3.769
2023,7,Botafogo,Fluminense,1,0,20/05/2023,Braulio da Silva Machado,24.732
2023,7,São Paulo,Vasco da Gama,4,2,20/05/2023,Leandro Pedro Vuaden,57.399
2023,7,América-MG,Fortaleza,2,1,20/05/2023,Luiz Flávio de Oliveira (SP),2.488
2023,7,Santos,Palmeiras,0,0,20/05/2023,Raphael Claus,12.641
2023,7,Flamengo,Corinthians,1,0,21/05/2023,Rafael Rodrigo Klein,64.871
2023,7,Grêmio,Internacional,3,1,21/05/2023,Flavio Rodrigues de Souza,39.438
2023,7,Cruzeiro,Cuiabá,0,1,22/05/2023,Savio Pereira Sampaio,15.722
2023,8,Athletico-PR,Grêmio,1,2,27/05/2023,Savio Pereira Sampaio,25.966
2023,8,Fortaleza,Vasco da Gama,2,0,27/05/2023,Edina Alves Batista,37.625
2023,8,Cuiabá,Coritiba,1,1,27/05/2023,Denis Ribeiro Serafim,8.660
2023,8,Flamengo,Cruzeiro,1,1,27/05/2023,Luiz Flávio de Oliveira (SP),65.270
2023,8,São Paulo,Goiás,2,1,27/05/2023,Rafael Rodrigo Klein,45.429
2023,8,Internacional,Bahia,2,0,28/05/2023,Wagner do Nascimento Magalhães,19.037
2023,8,Corinthians,Fluminense,2,0,28/05/2023,Leandro Pedro Vuaden,34.624
2023,8,Atlético-MG,Palmeiras,1,1,28/05/2023,Braulio da Silva Machado,53.236
2023,8,Botafogo,América-MG,2,0,28/05/2023,Raphael Claus,23.708
2023,8,Bragantino,Santos,2,0,29/05/2023,Anderson Daronco,5.988
2023,9,Fortaleza,Bahia,0,0,03/06/2023,João Vitor Gobi,38.338
2023,9,Athletico-PR,Botafogo,1,0,03/06/2023,Vinicius Gonçalves Dias Araujo,18.684
2023,9,Cruzeiro,Atlético-MG,0,1,03/06/2023,Savio Pereira Sampaio,34.344
2023,9,América-MG,Corinthians,2,0,03/06/2023,Anderson Daronco,6.701
2023,9,Santos,Internacional,1,1,03/06/2023,Paulo Cesar Zanovelli,9.600
2023,9,Fluminense,Bragantino,2,1,04/06/2023,Rodrigo Jose Pereira de Lima,27.228
2023,9,Grêmio,São Paulo,2,1,04/06/2023,Wilton Sampaio,42.207
2023,9,Goiás,Cuiabá,0,1,04/06/2023,Marcelo de Lima Henrique  (RJ),6.987
2023,9,Palmeiras,Coritiba,3,1,04/06/2023,Felipe Fernandes,33.570
2023,9,Vasco da Gama,Flamengo,1,4,05/06/2023,Braulio da Silva Machado,46.423
2023,10,Coritiba,Santos,0,0,10/06/2023,Bruno Mota Correia,25.512
2023,10,Corinthians,Cuiabá,1,1,10/06/2023,André Luiz Skettino Policarpo Bento,40.512
2023,10,Bahia,Cruzeiro,2,2,10/06/2023,Rodrigo Jose Pereira de Lima,34.019
2023,10,Atlético-MG,Bragantino,1,1,10/06/2023,Rafael Rodrigo Klein,28.786
2023,10,Botafogo,Fortaleza,2,0,10/06/2023,Wilton Sampaio,19.291
2023,10,América-MG,Athletico-PR,2,2,11/06/2023,João Vitor Gobi,5.902
2023,10,Internacional,Vasco da Gama,2,1,11/06/2023,Edina Alves Batista,18.044
2023,10,São Paulo,Palmeiras,0,2,11/06/2023,Raphael Claus,56.871
2023,10,Flamengo,Grêmio,3,0,11/06/2023,Savio Pereira Sampaio,62.967
2023,10,Goiás,Fluminense,2,2,11/06/2023,Leandro Pedro Vuaden,10.260
2023,11,Cruzeiro,Fortaleza,0,1,21/06/2023,Bruno Arleu de Araújo,28.494
2023,11,São Paulo,Athletico-PR,2,1,21/06/2023,Savio Pereira Sampaio,22.882
2023,11,Santos,Corinthians,0,2,21/06/2023,Leandro Pedro Vuaden,12.499
2023,11,Fluminense,Atlético-MG,1,1,21/06/2023,Ramon Abatti,7.788
2023,11,Bahia,Palmeiras,1,0,21/06/2023,Wilton Sampaio,31.013
2023,11,Grêmio,América-MG,3,1,22/06/2023,Edina Alves Batista,15.864
2023,11,Coritiba,Internacional,0,1,22/06/2023,André Luiz Skettino Policarpo Bento,25.983
2023,11,Vasco da Gama,Goiás,0,1,22/06/2023,Jean Pierre Goncalves Lima,17.647
2023,11,Cuiabá,Botafogo,0,1,22/06/2023,Flavio Rodrigues de Souza,13.981
2023,11,Bragantino,Flamengo,4,0,22/06/2023,Anderson Daronco,10.103
2023,12,Athletico-PR,Corinthians,1,0,24/06/2023,Wagner do Nascimento Magalhães,30.144
2023,12,Fluminense,Bahia,2,1,24/06/2023,Savio Pereira Sampaio,24.507
2023,12,Fortaleza,Atlético-MG,2,1,24/06/2023,Leandro Pedro Vuaden,27.109
2023,12,Cruzeiro,São Paulo,1,0,24/06/2023,Ramon Abatti,17.478
2023,12,Grêmio,Coritiba,5,1,25/06/2023,João Vitor Gobi,37.048
2023,12,Palmeiras,Botafogo,0,1,25/06/2023,Anderson Daronco,38.877
2023,12,Santos,Flamengo,2,3,25/06/2023,Wilton Sampaio,Wilton
2023,12,Bragantino,Goiás,2,0,25/06/2023,Bruno Mota Correia,3.798
2023,12,América-MG,Internacional,1,2,25/06/2023,Flavio Rodrigues de Souza,2.249
2023,12,Vasco da Gama,Cuiabá,1,0,26/06/2023,Rafael Rodrigo Klein,Rafael
2023,13,São Paulo,Fluminense,1,0,01/07/2023,Anderson Daronco,49.153
2023,13,Flamengo,Fortaleza,2,0,01/07/2023,Savio Pereira Sampaio,64.853
2023,13,Bahia,Grêmio,1,2,01/07/2023,Marcelo de Lima Henrique  (RJ),34.090
2023,13,Internacional,Cruzeiro,0,0,01/07/2023,Wagner do Nascimento Magalhães,23.923
2023,13,Corinthians,Bragantino,0,1,02/07/2023,Edina Alves Batista,42.404
2023,13,Athletico-PR,Palmeiras,2,2,02/07/2023,Jean Pierre Goncalves Lima,33.118
2023,13,Botafogo,Vasco da Gama,2,0,02/07/2023,Raphael Claus,38.798
2023,13,Atlético-MG,América-MG,2,2,02/07/2023,Wilton Sampaio,34.507
2023,13,Cuiabá,Santos,3,0,02/07/2023,Bruno Mota Correia,13.477
2023,13,Goiás,Coritiba,1,2,03/07/2023,Denis Ribeiro Serafim,10.394
2023,14,Vasco da Gama,Cruzeiro,0,1,08/07/2023,Savio Pereira Sampaio,Savio
2023,14,Cuiabá,Bahia,1,1,08/07/2023,Wagner do Nascimento Magalhães,10.149
2023,14,Coritiba,América-MG,3,1,08/07/2023,Rafael Rodrigo Klein,24.653
2023,14,Atlético-MG,Corinthians,0,1,08/07/2023,Rodrigo Jose Pereira de Lima,21.086
2023,14,Palmeiras,Flamengo,1,1,08/07/2023,Ramon Abatti,40.229
2023,14,Santos,Goiás,4,3,09/07/2023,Bruno Arleu de Araújo,Bruno
2023,14,Fluminense,Internacional,2,0,09/07/2023,Luiz Flávio de Oliveira (SP),34.166
2023,14,Bragantino,São Paulo,0,0,09/07/2023,Raphael Claus,9.411
2023,14,Grêmio,Botafogo,0,2,09/07/2023,Flavio Rodrigues de Souza,47.029
2023,14,Fortaleza,Athletico-PR,1,0,09/07/2023,André Luiz Skettino Policarpo Bento,36.399
2023,15,Botafogo,Bragantino,2,0,15/07/2023,Anderson Daronco,37.036
2023,15,Cruzeiro,Coritiba,0,0,16/07/2023,Leandro Pedro Vuaden,22.123
2023,15,Fortaleza,Cuiabá,0,1,16/07/2023,Yuri Elino Ferreira da Cruz,43.048
2023,15,São Paulo,Santos,4,1,16/07/2023,Braulio da Silva Machado,58.127
2023,15,Fluminense,Flamengo,0,0,16/07/2023,Savio Pereira Sampaio,62.354
2023,15,Internacional,Palmeiras,0,0,16/07/2023,Rodrigo Jose Pereira de Lima,41.823
2023,15,Athletico-PR,Bahia,2,0,16/07/2023,Rafael Rodrigo Klein,17.091
2023,15,Goiás,Atlético-MG,0,0,17/07/2023,Raphael Claus,12.303
2023,15,Corinthians,Grêmio,4,4,18/09/2023,Wilton Sampaio,36.076
2023,15,América-MG,Vasco da Gama,0,1,25/09/2023,Ramon Abatti,8.498
2023,16,Palmeiras,Fortaleza,3,1,22/07/2023,Rafael Rodrigo Klein,39.699
2023,16,Flamengo,América-MG,1,1,22/07/2023,Rodrigo Jose Pereira de Lima,60.402
2023,16,Cuiabá,São Paulo,2,1,22/07/2023,Bruno Mota Correia,34.072
2023,16,Bahia,Corinthians,0,0,22/07/2023,André Luiz Skettino Policarpo Bento,43.716
2023,16,Grêmio,Atlético-MG,1,0,22/07/2023,Luiz Flávio de Oliveira (SP),37.085
2023,16,Cruzeiro,Goiás,0,1,23/07/2023,Caio Max Augusto Vieira,21.688
2023,16,Santos,Botafogo,2,2,23/07/2023,Ramon Abatti,Ramon
2023,16,Bragantino,Internacional,0,0,23/07/2023,Maguielson Lima Barbosa,6.446
2023,16,Vasco da Gama,Athletico-PR,0,2,23/07/2023,Paulo Cesar Zanovelli,Paulo
2023,16,Coritiba,Fluminense,2,0,24/07/2023,Flavio Rodrigues de Souza,32.872
2023,17,Internacional,Cuiabá,1,2,29/07/2023,Matheus Delgado Candançan,32.020
2023,17,Fluminense,Santos,1,0,29/07/2023,Rodrigo Jose Pereira de Lima,34.211
2023,17,Athletico-PR,Cruzeiro,3,3,29/07/2023,Yuri Elino Ferreira da Cruz,22.730
2023,17,Corinthians,Vasco da Gama,3,1,29/07/2023,Leandro Pedro Vuaden,Leandro
2023,17,Fortaleza,Bragantino,0,3,29/07/2023,André Luiz Skettino Policarpo Bento,26.124
2023,17,Atlético-MG,Flamengo,1,2,29/07/2023,Flavio Rodrigues de Souza,22.441
2023,17,São Paulo,Bahia,0,0,30/07/2023,Ramon Abatti,56.078
2023,17,América-MG,Palmeiras,1,4,30/07/2023,Braulio da Silva Machado,5.928
2023,17,Botafogo,Coritiba,4,1,30/07/2023,João Vitor Gobi,43.071
2023,17,Goiás,Grêmio,1,1,30/07/2023,Paulo Cesar Zanovelli,12.311
2023,18,Santos,Athletico-PR,1,1,05/08/2023,André Luiz Skettino Policarpo Bento,André
2023,18,Internacional,Corinthians,2,2,05/08/2023,Wagner do Nascimento Magalhães,22.509
2023,18,Goiás,Fortaleza,1,0,05/08/2023,Leandro Pedro Vuaden,8.384
2023,18,Fluminense,Palmeiras,2,1,05/08/2023,Ramon Abatti,31.037
2023,18,Vasco da Gama,Grêmio,1,0,06/08/2023,Luiz Flávio de Oliveira (SP),Luiz
2023,18,São Paulo,Atlético-MG,0,2,06/08/2023,Rodrigo Jose Pereira de Lima,53.460
2023,18,Coritiba,Bragantino,0,1,06/08/2023,Yuri Elino Ferreira da Cruz,34.010
2023,18,Bahia,América-MG,3,1,06/08/2023,Matheus Delgado Candançan,34.313
2023,18,Cruzeiro,Botafogo,0,0,06/08/2023,Raphael Claus,44.759
2023,18,Cuiabá,Flamengo,3,0,06/08/2023,Anderson Daronco,33.091
2023,19,Botafogo,Internacional,3,1,12/08/2023,Flavio Rodrigues de Souza,39.598
2023,19,Atlético-MG,Bahia,1,0,13/08/2023,Savio Pereira Sampaio,29.847
2023,19,Grêmio,Fluminense,2,1,13/08/2023,Rodrigo Jose Pereira de Lima,38.712
2023,19,Corinthians,Coritiba,3,1,13/08/2023,Ramon Abatti,42.171
2023,19,América-MG,Goiás,0,1,13/08/2023,Luiz Flávio de Oliveira (SP),2.888
2023,19,Flamengo,São Paulo,1,1,13/08/2023,Rafael Rodrigo Klein,62.018
2023,19,Fortaleza,Santos,4,0,13/08/2023,Bruno Mota Correia,32.301
2023,19,Palmeiras,Cruzeiro,1,0,14/08/2023,Wagner do Nascimento Magalhães,38.555
2023,19,Bragantino,Vasco da Gama,1,1,14/08/2023,Anderson Daronco,5.553
2023,19,Athletico-PR,Cuiabá,2,0,15/08/2023,Arthur Gomes Rabelo,18.444
2023,20,São Paulo,Botafogo,0,0,19/08/2023,Ramon Abatti,51.946
2023,20,Internacional,Fortaleza,0,1,19/08/2023,Yuri Elino Ferreira da Cruz,21.134
2023,20,Cuiabá,Palmeiras,0,2,19/08/2023,André Luiz Skettino Policarpo Bento,19.115
2023,20,Fluminense,América-MG,3,1,19/08/2023,Flavio Rodrigues de Souza,35.562
2023,20,Cruzeiro,Corinthians,1,1,19/08/2023,Rafael Rodrigo Klein,36.202
2023,20,Vasco da Gama,Atlético-MG,1,0,20/08/2023,Braulio da Silva Machado,53.540
2023,20,Bahia,Bragantino,4,0,20/08/2023,Arthur Gomes Rabelo,38.452
2023,20,Santos,Grêmio,2,1,20/08/2023,Paulo Cesar Zanovelli,12.933
2023,20,Coritiba,Flamengo,2,3,20/08/2023,Raphael Claus,31.851
2023,20,Goiás,Athletico-PR,1,1,21/08/2023,Marcelo de Lima Henrique  (RJ),8.325
2023,21,Flamengo,Internacional,0,0,26/08/2023,Edina Alves Batista,58.892
2023,21,Corinthians,Goiás,1,1,26/08/2023,Paulo Cesar Zanovelli,37.316
2023,21,Bragantino,Cuiabá,2,0,27/08/2023,Bruno Mota Correia,3.683
2023,21,Botafogo,Bahia,3,0,27/08/2023,Flavio Rodrigues de Souza,39.610
2023,21,Atlético-MG,Santos,2,0,27/08/2023,Rafael Rodrigo Klein,29.782
2023,21,América-MG,São Paulo,2,1,27/08/2023,Rodrigo Jose Pereira de Lima,5.105
2023,21,Athletico-PR,Fluminense,2,2,27/08/2023,Raphael Claus,23.630
2023,21,Fortaleza,Coritiba,3,1,27/08/2023,Matheus Delgado Candançan,12.467
2023,21,Palmeiras,Vasco da Gama,1,0,27/08/2023,Wilton Sampaio,40.292
2023,21,Grêmio,Cruzeiro,3,0,27/08/2023,Marcelo de Lima Henrique  (RJ),24.938
2023,22,Athletico-PR,Atlético-MG,1,1,02/09/2023,Flavio Rodrigues de Souza,18.009
2023,22,Goiás,Internacional,0,0,02/09/2023,Braulio da Silva Machado,11.038
2023,22,Botafogo,Flamengo,1,2,02/09/2023,Raphael Claus,40.769
2023,22,Grêmio,Cuiabá,2,0,03/09/2023,Yuri Elino Ferreira da Cruz,39.339
2023,22,Corinthians,Palmeiras,0,0,03/09/2023,Anderson Daronco,44.371
2023,22,Fluminense,Fortaleza,1,0,03/09/2023,André Luiz Skettino Policarpo Bento,10.035
2023,22,Bahia,Vasco da Gama,1,1,03/09/2023,Ramon Abatti,46.705
2023,22,Cruzeiro,Bragantino,0,0,03/09/2023,Wagner do Nascimento Magalhães,29.417
2023,22,América-MG,Santos,2,0,03/09/2023,Leandro Pedro Vuaden,3.654
2023,22,São Paulo,Coritiba,2,1,27/09/2023,Savio Pereira Sampaio,31.720
2023,23,Internacional,São Paulo,2,1,13/09/2023,Paulo Cesar Zanovelli,20.763
2023,23,Flamengo,Athletico-PR,0,3,13/09/2023,Rafael Rodrigo Klein,20.670
2023,23,Santos,Cruzeiro,0,3,14/09/2023,Braulio da Silva Machado,12.244
2023,23,Fortaleza,Corinthians,2,1,14/09/2023,Rodrigo Jose Pereira de Lima,32.690
2023,23,Coritiba,Bahia,2,4,14/09/2023,Wagner do Nascimento Magalhães,22.961
2023,23,Bragantino,Grêmio,2,0,14/09/2023,André Luiz Skettino Policarpo Bento,5.088
2023,23,Cuiabá,América-MG,2,2,15/09/2023,Bruno Arleu de Araújo,8.509
2023,23,Palmeiras,Goiás,1,0,15/09/2023,Savio Pereira Sampaio,38.146
2023,23,Vasco da Gama,Fluminense,4,2,16/09/2023,Raphael Claus,35.850
2023,23,Atlético-MG,Botafogo,1,0,16/09/2023,Ramon Abatti,31.729
2023,24,Bahia,Santos,1,2,18/09/2023,Ramon Abatti,41.431
2023,24,América-MG,Bragantino,0,2,19/09/2023,Marcelo de Lima Henrique  (RJ),2.247
2023,24,Goiás,Flamengo,0,0,20/09/2023,Raphael Claus,13.799
2023,24,Fluminense,Cruzeiro,1,0,20/09/2023,Matheus Delgado Candançan,28.985
2023,24,São Paulo,Fortaleza,1,2,20/09/2023,Yuri Elino Ferreira da Cruz,24.777
2023,24,Vasco da Gama,Coritiba,5,1,21/09/2023,Flavio Rodrigues de Souza,20.321
2023,24,Athletico-PR,Internacional,2,1,21/09/2023,Wagner do Nascimento Magalhães,25.967
2023,24,Grêmio,Palmeiras,1,0,21/09/2023,Bruno Arleu de Araújo,29.057
2023,24,Corinthians,Botafogo,1,0,22/09/2023,Paulo Cesar Zanovelli,37.543
2023,24,Atlético-MG,Cuiabá,1,0,23/09/2023,Rodrigo Jose Pereira de Lima,36.104
2023,25,Flamengo,Bahia,1,0,30/09/2023,Savio Pereira Sampaio,46.472
2023,25,Fortaleza,Grêmio,1,1,30/09/2023,Raphael Claus,23.634
2023,25,São Paulo,Corinthians,2,1,30/09/2023,Flavio Rodrigues de Souza,56.735
2023,25,Cuiabá,Fluminense,3,0,30/09/2023,Paulo Cesar Zanovelli,8.358
2023,25,Internacional,Atlético-MG,0,2,30/09/2023,Ramon Abatti,23.937
2023,25,Cruzeiro,América-MG,1,1,01/10/2023,Leandro Pedro Vuaden,44.279
2023,25,Santos,Vasco da Gama,4,1,01/10/2023,Anderson Daronco,8.342
2023,25,Coritiba,Athletico-PR,2,0,01/10/2023,Bruno Arleu de Araújo,20.992
2023,25,Bragantino,Palmeiras,2,1,01/10/2023,Wagner do Nascimento Magalhães,9.093
2023,25,Botafogo,Goiás,1,1,02/10/2023,Braulio da Silva Machado,34.294
2023,26,Goiás,Bahia,4,6,07/10/2023,Raphael Claus,9.001
2023,26,Vasco da Gama,São Paulo,0,0,07/10/2023,Braulio da Silva Machado,20.690
2023,26,Corinthians,Flamengo,1,1,07/10/2023,Anderson Daronco,40.800
2023,26,Palmeiras,Santos,1,2,08/10/2023,Flavio Rodrigues de Souza,17.049
2023,26,Internacional,Grêmio,3,2,08/10/2023,Paulo Cesar Zanovelli,39.133
2023,26,Fluminense,Botafogo,0,2,08/10/2023,Leandro Pedro Vuaden,45.193
2023,26,Athletico-PR,Bragantino,1,1,08/10/2023,Yuri Elino Ferreira da Cruz,15.388
2023,26,Fortaleza,América-MG,3,2,08/10/2023,Bruno Arleu de Araújo,23.830
2023,26,Atlético-MG,Coritiba,1,2,08/10/2023,Marcelo de Lima Henrique  (RJ),38.350
2023,26,Cuiabá,Cruzeiro,0,0,14/10/2023,Rodrigo Jose Pereira de Lima,12.100
2023,27,Grêmio,Athletico-PR,1,2,18/10/2023,Luiz Flávio de Oliveira (SP),24.679
2023,27,América-MG,Botafogo,1,2,18/10/2023,Anderson Daronco,6.230
2023,27,Coritiba,Cuiabá,0,3,18/10/2023,Denis Ribeiro Serafim,20.873
2023,27,Bahia,Internacional,1,0,18/10/2023,Marcelo de Lima Henrique  (RJ),31.385
2023,27,Goiás,São Paulo,2,0,18/10/2023,Rodrigo Jose Pereira de Lima,12.685
2023,27,Vasco da Gama,Fortaleza,1,0,18/10/2023,Leandro Pedro Vuaden,20.255
2023,27,Cruzeiro,Flamengo,0,2,19/10/2023,Rafael Rodrigo Klein,37.073
2023,27,Palmeiras,Atlético-MG,0,2,19/10/2023,Bruno Arleu de Araújo,27.718
2023,27,Santos,Bragantino,1,3,19/10/2023,Raphael Claus,12.850
2023,27,Fluminense,Corinthians,3,3,19/10/2023,Paulo Cesar Zanovelli,36.916
2023,28,Bahia,Fortaleza,2,0,21/10/2023,Rodrigo Jose Pereira de Lima,44.761
2023,28,São Paulo,Grêmio,3,0,21/10/2023,André Luiz Skettino Policarpo Bento,47.132
2023,28,Cuiabá,Goiás,1,1,21/10/2023,Anderson Daronco,14.956
2023,28,Botafogo,Athletico-PR,1,1,21/10/2023,Matheus Delgado Candançan,36.908
2023,28,Internacional,Santos,7,1,22/10/2023,Paulo Cesar Zanovelli,36.584
2023,28,Flamengo,Vasco da Gama,1,0,22/10/2023,Raphael Claus,69.473
2023,28,Atlético-MG,Cruzeiro,0,1,22/10/2023,Ramon Abatti,42.058
2023,28,Corinthians,América-MG,1,1,22/10/2023,Yuri Elino Ferreira da Cruz,38.121
2023,28,Coritiba,Palmeiras,0,2,22/10/2023,Rafael Rodrigo Klein,19.387
2023,28,Bragantino,Fluminense,1,0,22/10/2023,Wilton Sampaio,6.813
2023,29,Bragantino,Atlético-MG,1,2,25/10/2023,Marcelo de Lima Henrique  (RJ),5.494
2023,29,Fluminense,Goiás,5,3,25/10/2023,Leandro Pedro Vuaden,4.793
2023,29,Athletico-PR,América-MG,3,2,25/10/2023,Anderson Daronco,20.672
2023,29,Cruzeiro,Bahia,3,0,25/10/2023,Flavio Rodrigues de Souza,36.104
2023,29,Palmeiras,São Paulo,5,0,25/10/2023,Raphael Claus,32.618
2023,29,Cuiabá,Corinthians,0,1,25/10/2023,André Luiz Skettino Policarpo Bento,36.620
2023,29,Grêmio,Flamengo,3,2,25/10/2023,Rodrigo Jose Pereira de Lima,22.325
2023,29,Vasco da Gama,Internacional,1,2,26/10/2023,Luiz Flávio de Oliveira (SP),20.098
2023,29,Santos,Coritiba,2,1,26/10/2023,Wagner do Nascimento Magalhães,12.205
2023,29,Fortaleza,Botafogo,2,2,23/11/2023,Ramon Abatti,25.828
2023,30,Palmeiras,Bahia,1,0,28/10/2023,Rodrigo Jose Pereira de Lima,33.747
2023,30,América-MG,Grêmio,3,4,28/10/2023,Matheus Delgado Candançan,3.008
2023,30,Atlético-MG,Fluminense,2,0,28/10/2023,Raphael Claus,23.003
2023,30,Athletico-PR,São Paulo,1,1,29/10/2023,Rafael Rodrigo Klein,27.604
2023,30,Goiás,Vasco da Gama,1,1,29/10/2023,Flavio Rodrigues de Souza,12.904
2023,30,Internacional,Coritiba,3,4,29/10/2023,André Luiz Skettino Policarpo Bento,36.272
2023,30,Corinthians,Santos,1,1,29/10/2023,Anderson Daronco,42.248
2023,30,Botafogo,Cuiabá,0,1,29/10/2023,Wilton Sampaio,30.659
2023,30,Fortaleza,Cruzeiro,0,1,18/11/2023,Savio Pereira Sampaio,30.804
2023,30,Flamengo,Bragantino,1,0,23/11/2023,Braulio da Silva Machado,57.699
2023,31,Bahia,Fluminense,1,0,31/10/2023,Edina Alves Batista,34.319
2023,31,Internacional,América-MG,1,1,01/11/2023,Flavio Rodrigues de Souza,14.961
2023,31,Corinthians,Athletico-PR,1,0,01/11/2023,Leandro Pedro Vuaden,29.870
2023,31,Flamengo,Santos,1,2,01/11/2023,Rafael Rodrigo Klein,64.708
2023,31,Coritiba,Grêmio,1,2,01/11/2023,Marcelo de Lima Henrique  (RJ),24.308
2023,31,Botafogo,Palmeiras,3,4,01/11/2023,Braulio da Silva Machado,34.913
2023,31,Atlético-MG,Fortaleza,3,1,01/11/2023,Matheus Delgado Candançan,28.898
2023,31,Cuiabá,Vasco da Gama,0,2,02/11/2023,Ramon Abatti,27.604
2023,31,Goiás,Bragantino,0,2,02/11/2023,Rodrigo Jose Pereira de Lima,10.182
2023,31,São Paulo,Cruzeiro,1,0,02/11/2023,Wilton Sampaio,50.570
2023,32,América-MG,Atlético-MG,1,1,04/11/2023,Rodrigo Jose Pereira de Lima,5.706
2023,32,Grêmio,Bahia,1,0,04/11/2023,Braulio da Silva Machado,40.154
2023,32,Palmeiras,Athletico-PR,1,0,04/11/2023,Wilton Sampaio,17.301
2023,32,Bragantino,Corinthians,1,0,05/11/2023,Raphael Claus,10.797
2023,32,Fortaleza,Flamengo,0,2,05/11/2023,Anderson Daronco,49.324
2023,32,Cruzeiro,Internacional,1,2,05/11/2023,Matheus Delgado Candançan,36.801
2023,32,Coritiba,Goiás,0,1,05/11/2023,Rafael Rodrigo Klein,12.942
2023,32,Vasco da Gama,Botafogo,1,0,06/11/2023,Leandro Pedro Vuaden,21.043
2023,32,Santos,Cuiabá,0,0,06/11/2023,Savio Pereira Sampaio,12.923
2023,32,Fluminense,São Paulo,1,0,22/11/2023,André Luiz Skettino Policarpo Bento,44.694
2023,33,Internacional,Fluminense,0,0,08/11/2023,Rodrigo Jose Pereira de Lima,18.669
2023,33,América-MG,Coritiba,0,3,08/11/2023,Marcelo de Lima Henrique  (RJ),1.943
2023,33,Athletico-PR,Fortaleza,1,1,08/11/2023,Raphael Claus,19.831
